player_id,shot,goal,goal_allowed,assist,pass,pass_accurate,tackle,accel,counter,opportunity,keypass,own_goal,interception,smart,clearance,cross,air_duel,air_duel_won,gk_leave_line,gk_save_attempt,throw,corner,min,shot_per_90,goal_per_90,goal_allowed_per_90,assist_per_90,pass_per_90,pass_accurate_per_90,tackle_per_90,accel_per_90,counter_per_90,opportunity_per_90,keypass_per_90,own_goal_per_90,interception_per_90,smart_per_90,clearance_per_90,cross_per_90,air_duel_per_90,air_duel_won_per_90,gk_leave_line_per_90,gk_save_attempt_per_90,throw_per_90,corner_per_90
288091,2,0,0,0,60,54,0,1,0,1,1,0,2,0,0,3,1,0,0,0,0,3,130.0,1.3846153846143197,0.0,0.0,0.0,41.538461538429594,37.38461538458663,0.0,0.6923076923071598,0.0,0.6923076923071598,0.6923076923071598,0.0,1.3846153846143197,0.0,0.0,2.0769230769214797,0.6923076923071598,0.0,0.0,0.0,0.0,2.0769230769214797
292954,1,0,0,0,216,182,1,3,1,0,0,0,17,0,4,14,14,2,0,0,27,0,270.0,0.3333333333332099,0.0,0.0,0.0,71.99999999997334,60.666666666644204,0.3333333333332099,0.9999999999996297,0.3333333333332099,0.0,0.0,0.0,5.666666666664568,0.0,1.3333333333328397,4.666666666664939,4.666666666664939,0.6666666666664198,0.0,0.0,8.999999999996668,0.0
293080,0,0,0,1,82,65,0,0,1,1,0,0,3,0,0,10,6,3,0,0,15,0,156.0,0.0,0.0,0.0,0.5769230769227072,47.30769230766198,37.49999999997597,0.0,0.0,0.5769230769227072,0.5769230769227072,0.0,0.0,1.7307692307681215,0.0,0.0,5.769230769227072,3.461538461536243,1.7307692307681215,0.0,0.0,8.653846153840608,0.0
293128,0,0,0,0,5,5,0,0,0,0,0,0,2,0,0,0,4,3,0,0,0,0,13.0,0.0,0.0,0.0,0.0,34.615384615118344,34.615384615118344,0.0,0.0,0.0,0.0,0.0,0.0,13.846153846047336,0.0,0.0,0.0,27.692307692094673,20.769230769071005,0.0,0.0,0.0,0.0
295156,12,1,0,1,88,72,2,7,20,8,1,0,12,0,1,6,5,2,0,0,1,0,317.0,3.406940063090408,0.2839116719242007,0.0,0.2839116719242007,24.98422712932966,20.44164037854245,0.5678233438484014,1.9873817034694046,5.678233438484013,2.2712933753936055,0.2839116719242007,0.0,3.406940063090408,0.0,0.2839116719242007,1.703470031545204,1.4195583596210033,0.5678233438484014,0.0,0.0,0.2839116719242007,0.0
295747,1,1,0,0,47,38,3,3,0,1,0,0,5,0,2,2,2,2,0,0,7,0,114.0,0.7894736842098339,0.7894736842098339,0.0,0.0,37.10526315786219,29.999999999973685,2.3684210526295013,2.3684210526295013,0.0,0.7894736842098339,0.0,0.0,3.9473684210491693,0.0,1.5789473684196678,1.5789473684196678,1.5789473684196678,1.5789473684196678,0.0,0.0,5.526315789468836,0.0
297957,2,0,0,0,292,267,1,1,4,1,0,0,14,0,6,1,25,12,0,0,0,0,360.0,0.49999999999986117,0.0,0.0,0.0,72.99999999997972,66.74999999998145,0.24999999999993058,0.24999999999993058,0.9999999999997223,0.24999999999993058,0.0,0.0,3.499999999999028,0.0,1.4999999999995834,0.24999999999993058,6.2499999999982645,2.999999999999167,0.0,0.0,0.0,0.0
299121,5,0,0,0,106,90,8,2,16,2,1,0,15,0,2,3,10,4,0,0,0,5,270.0,1.6666666666660497,0.0,0.0,0.0,35.33333333332025,29.99999999998889,2.6666666666656793,0.6666666666664198,5.333333333331359,0.6666666666664198,0.3333333333332099,0.0,4.999999999998148,0.0,0.6666666666664198,0.9999999999996297,3.3333333333320994,1.3333333333328397,0.0,0.0,0.0,1.6666666666660497
299618,2,0,0,0,119,99,2,7,3,1,0,0,5,0,3,9,25,12,0,0,0,0,294.0,0.6122448979589754,0.0,0.0,0.0,36.42857142855904,30.306122448969283,0.6122448979589754,2.142857142856414,0.9183673469384632,0.3061224489794877,0.0,0.0,1.5306122448974384,0.0,0.9183673469384632,2.7551020408153892,7.6530612244871925,3.673469387753853,0.0,0.0,0.0,0.0
331763,0,0,0,0,176,157,0,0,0,0,0,1,16,0,5,0,15,6,0,0,2,0,270.0,0.0,0.0,0.0,0.0,58.666666666644936,52.33333333331395,0.0,0.0,0.0,0.0,0.0,0.3333333333332099,5.333333333331359,0.0,1.6666666666660497,0.0,4.999999999998148,1.9999999999992595,0.0,0.0,0.6666666666664198,0.0
